X,Y,OBJECTID,INCIDENT_NUMBER,INCIDENT_TYPE,INCIDENT_DATE,INCIDENT_YEAR,REPORTING_DISTRICT,INCIDENT_LOCATION,CITY,STATE,ZIP,HANDLING_UNIT_ID,HANDLING_UNIT_NAME,HIT_SHOOTING,NON_HIT_SHOOTING,ANIMAL_SHOOTING,OTHER_SHOOTING,UNINTENTIONAL_DISCHARGE,WARNING_SHOT,APPROX_LATITUDE,APPROX_LONGITUDE
-118.252046323,33.9289932510001,431,1001241,HIT SHOOTING INCIDENT,2017/08/16 19:17:00+00,2017,2131,11600 SLATER STREET,LOS ANGELES,CA,90059,CEN,CENTURY STN,1,,,,,,33.9289932512,-118.2520463231
-117.97791678,34.061081401,432,1001281,HIT SHOOTING INCIDENT,2017/09/11 17:42:59+00,2017,1420,1200 STICHMAN AVENUE,WEST VALINDA,CA,91746,IND,INDUSTRY STN,1,,,,,,34.0610814009,-117.9779167805
-118.518623238,34.220000381,433,1001321,HIT SHOOTING INCIDENT,2017/10/31 06:43:00+00,2017,8548,ROSCOE BLVD AT WHITE OAK AVE.,RESEDA,CA,91335,CSB,COUNTY SERVICES BUREAU,1,,,,,,34.2200003806,-118.5186232383
-118.230917153,33.9097296200001,434,1001322,HIT SHOOTING INCIDENT,2017/11/02 16:30:00+00,2017,2136,2100 SHAUER STREET,WILLOWBROOK,CA,90222,SEB,SPECIAL ENFORCEMENT BUR,1,,,,,,33.9097296201,-118.2309171527
-118.510054231,34.37694716,435,1001329,HIT SHOOTING INCIDENT,2017/11/28 22:18:00+00,2017,0627,21300 BOTTLETREE LANE,SANTA CLARITA,CA,91321,SCV,SANTA CLARITA VALLEY STN,1,,,,,,34.3769471605,-118.5100542307
-118.075633104,33.862004084,436,1001342,HIT SHOOTING INCIDENT,2017/12/10 21:26:00+00,2017,1349,11900 DROXFORD STREET,ARTESIA,CA,90701,LKD,LAKEWOOD STN,1,,,,,,33.8620040837,-118.0756331039
-118.296223416,33.9380004060001,437,1001403,HIT SHOOTING INCIDENT,2018/02/04 20:16:59+00,2018,0375,1200 W 107TH STREET,LOS ANGELES,CA,90044,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.9380004059,-118.2962234163
-118.082267319,33.8720004190001,438,1001402,HIT SHOOTING INCIDENT,2018/02/05 00:07:00+00,2018,1348,12000 ARTESIA BOULEVARD,ARTESIA,CA,90701,LKD,LAKEWOOD STN,1,,,,,,33.8720004186,-118.0822673194
-118.161011049,34.0333650110001,439,1001404,HIT SHOOTING INCIDENT,2018/02/06 21:59:59+00,2018,0282,5000 EAST 3RD STREET,EAST LOS ANGELES,CA,90022,ELA,EAST LA STN,1,,,,,,34.0333650115,-118.161011049
-117.731729098,34.020593881,440,1001421,HIT SHOOTING INCIDENT,2018/03/06 03:36:00+00,2018,3199,29400 MCVICKER CANYON PARK ROAD,LAKE ELSINORE,CA,92530,TT, TWIN TOWERS,1,,,,,,34.0205938812,-117.7317290983
-118.05230198,34.031544271,441,1001423,HIT SHOOTING INCIDENT,2018/03/18 09:00:00+00,2018,0563,900 DURFEE AVENUE,SOUTH EL MONTE,CA,91733,TEM,TEMPLE CITY STN,1,,,,,,34.0315442712,-118.05230198
-118.143014906,34.0169528220001,442,1001461,HIT SHOOTING INCIDENT,2018/04/04 19:22:59+00,2018,0227,1000 S. LEONARD AVENUE,LOS ANGELES,CA,90022,PAD,PARKS & COUNTY SRVS ADM HQ,1,,,,,,34.0169528216,-118.1430149059
-118.051340753,34.0619962820001,443,1001542,HIT SHOOTING INCIDENT,2018/05/08 23:31:00+00,2018,0560,SEAMON AVENUE AND GIOVANE STREET,EL MONTE,CA,91733,TEM,TEMPLE CITY STN,1,,,,,,34.0619962817,-118.0513407528
-118.064979777,34.062006223,444,1001543,HIT SHOOTING INCIDENT,2018/06/28 08:41:00+00,2018,0560,2600 ROSEMEAD BLVD,SOUTH EL MONTE,CA,91733,TEM,TEMPLE CITY STN,1,,,,,,34.0620062235,-118.0649797765
-118.089840962,33.9792023320001,445,1001544,HIT SHOOTING INCIDENT,2018/07/19 01:37:00+00,2018,1517,7100 PICO VISTA ROAD,PICO RIVERA,CA,90660,PRV,PICO RIVERA STN,1,,,,,,33.9792023323,-118.0898409619
-118.13224282,33.852997885,446,1001547,HIT SHOOTING INCIDENT,2018/08/10 13:41:59+00,2018,1321,5100 N. CLARK AVENUE,LAKEWOOD,CA,90712,LKD,LAKEWOOD STN,1,,,,,,33.8529978852,-118.1322428204
-118.161003149,34.044224645,447,1001546,HIT SHOOTING INCIDENT,2018/08/12 02:03:59+00,2018,0291,500 COLONIA DE LAS MAGNOLIAS,LOS ANGELES,CA,90022,ELA,EAST LA STN,1,,,,,,34.0442246445,-118.1610031488
-118.352001583,33.938218552,448,1001548,HIT SHOOTING INCIDENT,2018/08/17 01:12:59+00,2018,0381,lennox blvd / firmona avenue,LENNOX (UNINCORPORATED AREA),CA,90304,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.9382185516,-118.3520015832
-118.191136175,34.0229998560001,449,1001601,HIT SHOOTING INCIDENT,2018/09/19 18:17:00+00,2018,0278,3800 WHITTIER BOULEVARD (SALAZAR PARK),EAST LOS ANGELES,CA,90023,ELA,EAST LA STN,1,,,,,,34.0229998559,-118.1911361753
-118.2380675,33.9029969540001,450,1001622,HIT SHOOTING INCIDENT,2018/09/24 09:24:00+00,2018,2814,700 WEST SPRUCE STREET,COMPTON,CA,90220,COM,COMPTON STN,1,,,,,,33.9029969542,-118.2380675004
-118.185982275,34.050005426,451,1001602,HIT SHOOTING INCIDENT,2018/09/24 23:26:00+00,2018,0272,3600 MEISNER STREET,EAST LOS ANGELES,CA,90063,ELA,EAST LA STN,1,,,,,,34.0500054256,-118.1859822748
-118.208429657,33.9029813230001,452,1001623,HIT SHOOTING INCIDENT,2018/10/07 06:49:59+00,2018,2823,2100 NORTH LONG BEACH BLVD,COMPTON,CA,90221,COM,COMPTON STN,1,,,,,,33.9029813226,-118.2084296574
-118.35199953,33.9409015370001,453,1001625,HIT SHOOTING INCIDENT,2018/10/27 03:30:00+00,2018,0381,10600 BURIN AVE.,LENNOX,CA,90304,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.9409015366,-118.3519995296
-118.037158224,34.025360511,454,1001626,HIT SHOOTING INCIDENT,2018/11/01 03:21:59+00,2018,1410,2600 PELLISSIER PLACE,CITY OF INDUSTRY,CA,90601,IND,INDUSTRY STN,1,,,,,,34.0253605115,-118.037158224
-118.136558236,34.695940707,455,1001644,HIT SHOOTING INCIDENT,2019/02/17 18:10:00+00,2019,1122,500 WEST MILLING STREET,LANCASTER,CA,93534,LCS,LANCASTER STN,1,,,,,,34.6959407073,-118.1365582357
-118.222051813,33.9696923010001,456,1001645,HIT SHOOTING INCIDENT,2019/03/14 22:31:00+00,2019,2178,7600 SEVILLE AVENUE,WALNUT PARK,CA,90255,CEN,CENTURY STN,1,,,,,,33.969692301,-118.2220518132
-118.057084777,34.5631578700001,457,1001708,HIT SHOOTING INCIDENT,2019/03/16 21:14:00+00,2019,2607,4000 KARLING PLACE,PALMDALE,CA,93552,PLM,PALMDALE STN,1,,,,,,34.5631578703,-118.0570847772
-118.237072649,33.887996398,458,1001646,HIT SHOOTING INCIDENT,2019/03/31 22:47:00+00,2019,2835,600 W. ALONDRA BLVD, COMPTON,CA,90220,COM,COMPTON STN,1,,,,,,33.8879963981,-118.2370726487
-118.174915202,33.9981729730001,459,1001706,HIT SHOOTING INCIDENT,2019/05/10 14:29:59+00,2019,3199,BANDINI BLVD EAST OF SOUTH DOWNEY ROAD,VERNON,CA,90201,ELA,EAST LA STN,1,,,,,,33.9981729732,-118.1749152017
-118.196971123,33.9312715720001,460,1001667,HIT SHOOTING INCIDENT,2019/05/21 12:27:59+00,2019,2112,3800 LILITA STREET,LYNWOOD,CA,90262,CEN,CENTURY STN,1,,,,,,33.9312715718,-118.1969711228
-118.097997569,34.072100537,461,1001710,HIT SHOOTING INCIDENT,2019/06/06 12:27:59+00,2019,3199,2000 BRIGHTON STREET,SAN GABRIEL,CA,91776,SEB,SPECIAL ENFORCEMENT BUR,1,,,,,,34.072100537,-118.0979975687
-118.337388279,33.929974449,462,1001707,HIT SHOOTING INCIDENT,2019/06/06 22:27:00+00,2019,0399,3700 IMPERIAL HIGHWAY,INGLEWOOD,CA,90303,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.9299744485,-118.3373882786
-117.892736387,34.5021123010001,463,1001711,HIT SHOOTING INCIDENT,2019/06/14 18:59:59+00,2019,2660,34000 133RD STREET EAST,PALMDALE,CA,93553,PLM,PALMDALE STN,1,,,,,,34.5021123008,-117.8927363872
-118.212563934,33.831000401,464,1001767,HIT SHOOTING INCIDENT,2019/06/18 10:28:59+00,2019,1699,"1500 WEST CARSON STREET,", LONG BEACH,CA,90810,CSN,CARSON STN,1,,,,,,33.831000401,-118.2125639336
-118.142863145,34.0300007050001,465,1001726,HIT SHOOTING INCIDENT,2019/06/27 22:57:59+00,2019,0285,300 GERHART AVENUE,LOS ANGELES,CA,90022,ELA,EAST LA STN,1,,,,,,34.030000705,-118.1428631448
-118.232288135,33.902987723,466,1001727,HIT SHOOTING INCIDENT,2019/07/05 23:19:59+00,2019,2814,400 WEST SPRUCE STREET,COMPTON,CA,90220,COM,COMPTON STN,1,,,,,,33.9029877225,-118.2322881348
-118.798893097,34.0101482270001,467,1001746,HIT SHOOTING INCIDENT,2019/07/26 16:43:00+00,2019,1013,28800 BISON COURT,MALIBU,CA,90265,MLH,MALIBU/LOST HILLS STN,1,,,,,,34.0101482266,-118.7988930968
-118.332995795,33.9745170780001,468,1001748,HIT SHOOTING INCIDENT,2019/08/01 00:59:59+00,2019,0399,7100 BRYNHURST AVENUE,LOS ANGELES,CA,90043,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.9745170779,-118.3329957949
-118.167960618,33.9140002940001,469,1001747,HIT SHOOTING INCIDENT,2019/08/02 09:29:00+00,2019,1361,GARFIELD AVENUE AT CENTURY BOULEVARD,SOUTH GATE,CA,90280,LKD,LAKEWOOD STN,1,,,,,,33.9140002941,-118.1679606179
-118.587490631,34.4306732270001,470,1001768,HIT SHOOTING INCIDENT,2019/09/12 12:43:00+00,2019,0641,25700 RYE CANYON ROAD,SANTA CLARITA,CA,91355,SCV,SANTA CLARITA VALLEY STN,1,,,,,,34.4306732269,-118.5874906311
-118.072778603,33.96797624,471,1001769,HIT SHOOTING INCIDENT,2019/10/06 22:40:00+00,2019,1578,8200 REXALL AVE,WHITTIER,CA,90606,PRV,PICO RIVERA STN,1,,,,,,33.9679762395,-118.0727786032
-118.075000497,34.6679584450001,472,1001872,HIT SHOOTING INCIDENT,2019/10/30 07:04:00+00,2019,1137,3000 KAYLYN STREET,LANCASTER,CA,93535,LCS, LANCASTER STN,1,,,,,,34.6679584448,-118.0750004967
-118.172997154,34.042397744,473,1001789,HIT SHOOTING INCIDENT,2019/11/13 08:35:00+00,2019,0280,"4200 DOZIER STREET (ESTEBAN E. TORRES HIGH SCHOOL
)",LOS ANGELES,CA,90063,ELA,EAST LA STN,1,,,,,,34.0423977438,-118.1729971541
-118.165810639,34.021961226,474,1001790,HIT SHOOTING INCIDENT,2019/11/25 15:48:00+00,2019,0294,4700 EAST WHITTIER BLVD,LOS ANGELES,CA,90022,ELA,EAST LA STN,1,,,,,,34.0219612257,-118.1658106385
-118.187001053,34.0333137860001,475,1001791,HIT SHOOTING INCIDENT,2019/12/16 17:38:00+00,2019,0277,3600 4TH STREET,LOS ANGELES,CA,90063,ELA,EAST LA STN,1,,,,,,34.0333137861,-118.1870010535
-118.396182692,34.0269033110001,476,1001871,HIT SHOOTING INCIDENT,2019/12/31 05:07:59+00,2019,2791,8800 REGENT STREET,LOS ANGELES,CA,90034,MAR,MARINA DEL REY STN,1,,,,,,34.0269033107,-118.396182692
-118.550860647,34.4163082260001,477,1001887,HIT SHOOTING INCIDENT,2020/03/01 14:29:00+00,2020,0620,23700 MAGIC MOUNTAIN PARKWAY,SANTA CLARITA,CA,91355,SCV,SANTA CLARITA VALLEY STN,1,,,,,,34.4163082256,-118.5508606471
-118.48974174,34.316824415,478,1001888,HIT SHOOTING INCIDENT,2020/03/05 21:30:00+00,2020,2306,southbound 5 freeway and eastbound 210 interchange,SYLMAR,CA,91342,PLM,PALMDALE STN,1,,,,,,34.3168244148,-118.48974174
-118.447999775,34.1816631900001,479,1001906,HIT SHOOTING INCIDENT,2020/04/03 11:51:00+00,2020,4481,14400 ERWIN STREET MALL,VAN NUYS,CA,91401,WST,COURT SERVICES WEST,1,,,,,,34.1816631898,-118.4479997746
-118.148999929,34.70396858,480,1001907,HIT SHOOTING INCIDENT,2020/04/19 16:18:59+00,2020,1121,1100 WEST AVENUE I,LANCASTER,CA,93534,LCS,LANCASTER STN,1,,,,,,34.7039685801,-118.1489999288
-118.296224785,33.935999168,481,1001926,HIT SHOOTING INCIDENT,2020/05/26 17:15:00+00,2020,0375,1100  W. 109TH PLACE,LOS ANGELES,CA,90044,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.9359991683,-118.2962247846
-118.161241154,34.673999424,482,1001928,HIT SHOOTING INCIDENT,2020/05/29 20:29:59+00,2020,1126,1700 WEST AVE K,LANCASTER,CA,93534,LCS,LANCASTER STN,1,,,,,,34.673999424,-118.1612411539
-118.216305071,33.930024497,483,1001927,HIT SHOOTING INCIDENT,2020/05/30 03:04:59+00,2020,2111,3100 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,CEN,CENTURY STN,1,,,,,,33.930024497,-118.2163050706
-117.92708496,34.0026939320001,484,1001930,HIT SHOOTING INCIDENT,2020/06/07 02:23:00+00,2020,1418,17300 RAILROAD STREET,INDUSTRY,CA,91748,IND,INDUSTRY STN,1,,,,,,34.0026939321,-117.9270849597
-118.141000229,34.7068582750001,485,1001932,HIT SHOOTING INCIDENT,2020/06/11 05:22:00+00,2020,1121,600 WEST AVENUE H-12,LANCASTER,CA,93534,LCS,LANCASTER STN,1,,,,,,34.7068582749,-118.1410002294
-118.092005821,34.580086411,486,1001931,HIT SHOOTING INCIDENT,2020/06/12 22:30:00+00,2020,2608,38300 20TH STREET EAST,PALMDALE,CA,93550,PLM,PALMDALE STN,1,,,,,,34.5800864106,-118.0920058205
-118.156839284,34.8206926280001,487,1001934,HIT SHOOTING INCIDENT,2020/06/17 16:33:00+00,2020,1199,3400 15TH STREET WEST,ROSAMOND,CA,93560,MCB,MAJOR CRIMES BUREAU,1,,,,,,34.8206926276,-118.1568392839
-118.280609198,33.892004688,488,1001933,HIT SHOOTING INCIDENT,2020/06/18 17:51:59+00,2020,2871,400 WEST REDONDO BEACH BOULEVARD,GARDENA,CA,90248,COM,COMPTON STN,1,,,,,,33.892004688,-118.280609198
-118.325096935,33.8849998750001,489,1001935,HIT SHOOTING INCIDENT,2020/06/28 22:49:00+00,2020,6861,15900 ATKINSON AVENUE,GARDENA,CA,,TSB,TRANSIT SERVICES BUREAU,1,,,,,,33.884999875,-118.325096935
-118.103997672,34.696882988,490,1001946,HIT SHOOTING INCIDENT,2020/07/30 14:58:59+00,2020,1135,44800 FENHOLD STREET,LANCASTER,CA,93535,LCS,LANCASTER STN,1,,,,,,34.6968829878,-118.103997672
-117.963159687,34.010041051,491,1001947,HIT SHOOTING INCIDENT,2020/08/07 01:08:00+00,2020,1410,"1100 LOCATION #1 1107 S. HACIENDA BLVD, 
LOCATION #2 13361 CROSSROADS PARKWAY",HACIENDA HEIGHTS,CA,91745,IND,INDUSTRY STN,1,,,,,,34.0100410515,-117.9631596865
-118.167467873,34.013906417,492,1002008,HIT SHOOTING INCIDENT,2020/08/22 21:52:00+00,2020,0241,1400 SOUTH MCDONNELL AVENUE,COMMERCE,CA,90040,ELA,EAST LA STN,1,,,,,,34.0139064169,-118.1674678733
-118.296680187,33.9360528400001,493,1002009,HIT SHOOTING INCIDENT,2020/08/31 15:16:00+00,2020,0375,1200 WEST 109TH PLACE,LOS ANGELES,CA,90044,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.93605284,-118.296680187
-118.204268663,33.8909858760001,494,1002010,HIT SHOOTING INCIDENT,2020/09/10 05:35:59+00,2020,2846,500 SOUTH BRADFIELD,COMPTON,CA,90221,COM,COMPTON STN,1,,,,,,33.8909858759,-118.2042686629
-118.031989332,33.9734957090001,495,1002011,HIT SHOOTING INCIDENT,2020/09/23 00:00:00+00,2020,3199,7600 PAINTER AVENUE,WHITTIER,CA,90602,EST,COURT SERVICES EAST,1,,,,,,33.9734957089,-118.0319893315
-118.25097725,33.9287873540001,496,1002013,HIT SHOOTING INCIDENT,2020/10/02 05:06:59+00,2020,0378,1300 WEST IMPERIAL HIGHWAY, LOS ANGELES,CA,90059,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.9287873538,-118.25097725
-118.169999162,33.902499843,497,1002014,HIT SHOOTING INCIDENT,2020/10/06 12:40:00+00,2020,1364,7300 ROSECRANS AVENUE,PARAMOUNT,CA,90723,LKD,LAKEWOOD STN,1,,,,,,33.9024998433,-118.169999162
-118.294999352,33.8281002360001,498,1002015,HIT SHOOTING INCIDENT,2020/10/06 23:15:00+00,2020,8545,1000 HARBOR UCLA MEDICAL CENTER WEST CARSON STREET,TORRANCE,CA,90502,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.8281002355,-118.294999352
-118.293001351,33.938182818,499,1002016,HIT SHOOTING INCIDENT,2020/10/15 04:01:00+00,2020,0375,1000 WEST 108TH STREET,LOS ANGELES,CA,90044,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.9381828179,-118.2930013515
-118.231409879,33.9220050760001,500,1002017,HIT SHOOTING INCIDENT,2020/10/16 17:29:59+00,2020,2136,2200 EAST121ST STREET,COMPTON,CA,90222,CEN,CENTURY STN,1,,,,,,33.9220050761,-118.2314098786
-118.316999952,33.9350369360001,501,1002030,HIT SHOOTING INCIDENT,2020/11/15 01:50:59+00,2020,0373,VAN NESS AVENUE/VAN WICK STREET,LOS ANGELES,CA,,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.9350369357,-118.3169999525
-117.900946898,33.9840283770001,502,1002031,HIT SHOOTING INCIDENT,2020/12/07 23:47:00+00,2020,2932,1900 BASTON AVENUE,ROWLAND HEIGHTS,CA,91748,IND,INDUSTRY STN,1,,,,,,33.9840283771,-117.9009468976
-118.352638366,33.940997166,503,1002032,HIT SHOOTING INCIDENT,2020/12/19 18:49:00+00,2020,0331,4400 W. 104TH STREET,LOS ANGELES,CA,90304,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.9409971662,-118.3526383656
-118.159,34.1874928760001,504,1002034,HIT SHOOTING INCIDENT,2021/01/10 16:04:00+00,2021,0772,2400 LINCOLN AVE,ALTADENA,CA,91001,ALD,ALTADENA STN,1,,,,,,34.1874928763,-118.1589999999
-118.087997876,33.8977295810001,505,1002076,HIT SHOOTING INCIDENT,2021/02/12 18:07:00+00,2021,0455,11500 MAPLEDALE AVE,NORWALK,CA,90650,NWK, NORWALK REGIONAL STN,1,,,,,,33.8977295805,-118.0879978757
-118.117963144,33.8939997520001,506,1002174,HIT SHOOTING INCIDENT,2021/03/04 04:42:00+00,2021,1337,"15300 WOODRUFF PLACE, APARTMENT #43",BELLFLOWER,CA,90706,SEB,SPECIAL ENFORCEMENT BUR,1,,,,,,33.8939997523,-118.1179631436
-118.185800577,34.037000715,507,1002077,HIT SHOOTING INCIDENT,2021/03/14 13:50:00+00,2021,0275,100 N. ROWAN AVENUE,EAST LOS ANGELES,CA,90063,ELA,EAST LA STN,1,,,,,,34.0370007152,-118.1858005769
-118.174109693,33.966010623,508,1002088,HIT SHOOTING INCIDENT,2021/03/31 21:00:00+00,2021,0262,5100 LIVE OAK STREET,CUDAHY,CA,90201,ELA,EAST LA STN,1,,,,,,33.9660106228,-118.1741096927
-117.993999732,33.9229714690001,509,1002089,HIT SHOOTING INCIDENT,2021/04/09 17:39:00+00,2021,0497,15800 CRESWICK DR,WHITTIER,CA,90604,NWK,NORWALK REGIONAL STN,1,,,,,,33.9229714695,-117.9939997316
-118.252999078,33.97922751,510,1002091,HIT SHOOTING INCIDENT,2021/04/23 20:29:59+00,2021,2170,1200 E. 67TH STREET,LOS ANGELES,CA,90001,CEN,CENTURY STN,1,,,,,,33.9792275095,-118.2529990776
-117.831177671,34.598000331,511,1002148,HIT SHOOTING INCIDENT,2021/04/29 11:05:00+00,2021,1197,39400 167TH STREET EAST,LAKE LOS ANGELES,CA,93591,OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,34.5980003308,-117.8311776711
-118.104857904,33.8870187800001,512,1002151,HIT SHOOTING INCIDENT,2021/06/23 09:52:00+00,2021,0455,PIUMA STREET & ALONDRA BOULEVARD,NORWALK,CA,90703,NWK,NORWALK REGIONAL STN,1,,,,,,33.8870187798,-118.1048579044
-117.674390101,34.1783399020001,513,1002152,HIT SHOOTING INCIDENT,2021/06/29 09:59:59+00,2021,3199,5800 RIVERSIDE AVENUE,RIALTO,CA,92377,HOM,HOMICIDE BUREAU,1,,,,,,34.1783399024,-117.6743901014
-117.83300711,33.948244867,514,1002209,HIT SHOOTING INCIDENT,2021/07/24 03:59:59+00,2021,,8200 E. BLACKWILLOW CIRCLE #300,ANAHEIM,CA,,ADM,CUST SRVS ADM HQ,1,,,,,,33.948244867,-117.8330071097
-118.445999769,34.1826541070001,515,1002169,HIT SHOOTING INCIDENT,2021/08/16 14:32:59+00,2021,4481,14400 ERWIN STREET,VAN NUYS,CA,91401,WST,COURT SERVICES WEST,1,,,,,,34.1826541069,-118.4459997686
-118.213975637,34.018044129,516,1002171,HIT SHOOTING INCIDENT,2021/08/26 16:10:00+00,2021,3199,3000 EAST PICO BOULEVARD,LOS ANGELES,CA,90019,OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,34.0180441287,-118.2139756368
-118.129361052,34.571998416,517,1002173,HIT SHOOTING INCIDENT,2021/09/11 19:40:00+00,2021,2611,DIVISION STREET & EAST AVENUE R,PALMDALE,CA,93550,LCS,LANCASTER STN,1,,,,,,34.5719984164,-118.1293610521
-118.139001063,34.678212914,518,1002178,HIT SHOOTING INCIDENT,2021/09/22 23:12:00+00,2021,1123,500 WEST AVENUE J 12,LANCASTER,CA,93534,LCS,LANCASTER STN,1,,,,,,34.6782129139,-118.1390010635
-118.154219862,34.8089755440001,519,1002177,HIT SHOOTING INCIDENT,2021/09/23 16:53:00+00,2021,1186,SIERRA HIGHWAY & AVENUE B,LANCASTER,CA,93560,LCS,LANCASTER STN,1,,,,,,34.8089755437,-118.1542198619
-118.281988359,33.960999428,520,1002179,HIT SHOOTING INCIDENT,2021/09/30 02:05:00+00,2021,0399,8400 SOUTH FIGUEROA STREET,LOS ANGELES,CA,90003,SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.960999428,-118.2819883595
-118.570037268,34.372096873,521,1002180,HIT SHOOTING INCIDENT,2021/10/03 16:23:00+00,2021,0664,24900 CHICORY CT.,STEVENSON RANCH,CA,91381,SCV,SANTA CLARITA VALLEY STN,1,,,,,,34.3720968726,-118.5700372681
-118.177187271,33.912707805,522,1002181,HIT SHOOTING INCIDENT,2021/10/05 08:41:00+00,2021,2115,"710 Fwy transition from W/B 105 Fwy, Lynwood",LYNWOOD,CA,,CEN,CENTURY STN,1,,,,,,33.9127078054,-118.1771872709
-118.06798393,33.9989970820001,523,1002188,HIT SHOOTING INCIDENT,2021/10/10 16:53:00+00,2021,1575,10000 OBREGON STREET,WHITTIER,CA,90606,PRV,PICO RIVERA STN,1,,,,,,33.9989970816,-118.06798393
-118.089995566,34.052693993,524,1002190,HIT SHOOTING INCIDENT,2021/10/19 16:50:00+00,2021,0532,2100 SAN GABRIEL BLVD,ROSEMEAD,CA,91770,TEM,TEMPLE CITY STN,1,,,,,,34.0526939929,-118.089995566
-118.01697719,34.576004418,525,1002191,HIT SHOOTING INCIDENT,2021/10/23 22:34:00+00,2021,2607,38200 PIONEER DRIVE,PALMDALE,CA,93552,PLM,PALMDALE STN,1,,,,,,34.5760044182,-118.0169771902
-118.146208835,34.0170187480001,526,1002193,HIT SHOOTING INCIDENT,2021/11/12 03:53:00+00,2021,0242,5700 WHITTIER BLVD,COMMERCE,CA,90022,ELA,EAST LA STN,1,,,,,,34.0170187477,-118.1462088354
-118.236002545,33.927970266,527,1002195,HIT SHOOTING INCIDENT,2021/11/21 13:59:00+00,2021,6064,11600 WILLOWBROOK AVENUE,LOS ANGELES,CA,90059,TSB,TRANSIT SERVICES BUREAU,1,,,,,,33.9279702665,-118.2360025446
-118.053692681,33.91892713,528,1002197,HIT SHOOTING INCIDENT,2021/12/15 00:00:00+00,2021,0494,12400 12400 SHOEMAKER RD,WHITTIER,CA,90605,SEB,SPECIAL ENFORCEMENT BUR,1,,,,,,33.9189271299,-118.0536926808
-118.103262911,33.947126973,529,1002196,HIT SHOOTING INCIDENT,2021/12/18 19:46:00+00,2021,0454,"9500 RAVILLER DRIVE, DOWNEY, CA 90240",DOWNEY,CA,90240,NWK, NORWALK REGIONAL STN,1,,,,,,33.9471269727,-118.1032629109
-118.218000346,33.8391978120001,530,1002198,HIT SHOOTING INCIDENT,2021/12/29 12:59:00+00,2021,1622,2600 EAST DOMINGUEZ STREET,CARSON,CA,90810,CSN,CARSON STN,1,,,,,,33.8391978116,-118.2180003461
-118.227044505,33.9627253090001,531,1002199,HIT SHOOTING INCIDENT,2022/01/24 06:08:00+00,2022,2178,2500 SALE PLACE,HUNTINGTON PARK,CA,90255,CEN,CENTURY STN,1,,,,,,33.9627253094,-118.2270445045
-118.578025305,34.790471917,532,1002200,HIT SHOOTING INCIDENT,2022/02/15 17:54:00+00,2022,0685,25300 ABACUS DRIVE,LANCASTER,CA,93536,SCV,SANTA CLARITA VALLEY STN,1,,,,,,34.7904719167,-118.5780253052
-118.073041779,33.9050001190001,533,1002201,HIT SHOOTING INCIDENT,2022/02/17 19:05:00+00,2022,0454,12100 FOSTER ROAD,NORWALK,CA,90650,OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,33.9050001191,-118.0730417791
-118.021012355,33.921749993,534,1002202,HIT SHOOTING INCIDENT,2022/02/23 14:19:59+00,2022,0495,14500 CHERE DRIVE,WHITTIER,CA,90604,NWK,NORWALK REGIONAL STN,1,,,,,,33.9217499932,-118.0210123547
-118.617044683,34.4559883700001,535,1002203,HIT SHOOTING INCIDENT,2022/03/01 12:25:00+00,2022,0699,29300 THE OLD ROAD,CASTAIC,CA,91384,TB,TRAINING BUREAU,1,,,,,,34.4559883705,-118.6170446826
-118.151283964,33.873999122,536,1002204,HIT SHOOTING INCIDENT,2022/03/03 00:10:00+00,2022,1335,17400 DOWNEY AVENUE,BELLFLOWER,CA,90706,LKD,LAKEWOOD STN,1,,,,,,33.8739991216,-118.1512839643
-118.004934547,34.567000186,537,1002208,HIT SHOOTING INCIDENT,2022/03/13 18:06:00+00,2022,2607,6900 JACK RABBIT WAY,PALMDALE,CA,93552,PLM,PALMDALE STN,1,,,,,,34.5670001862,-118.0049345474
-117.995373143,34.012406866,538,1002228,HIT SHOOTING INCIDENT,2022/04/01 16:23:00+00,2022,1477,14400 CRYSTAL LANTERN DRIVE,HACIENDA HEIGHTS,CA,91745,IND,INDUSTRY STN,1,,,,,,34.012406866,-117.9953731429
-118.03614815,34.0175438640001,539,1002248,HIT SHOOTING INCIDENT,2022/04/09 11:45:00+00,2022,1571,3600 WORKMAN MILL ROAD,WHITTIER,CA,90601,WST,COURT SERVICES WEST,1,,,,,,34.0175438635,-118.0361481502
